personId,firstName,lastName,birthDate,school,country,heightInches,bodyWeightLbs,guard,forward,center,draftYear,draftRound,draftNumber
76130,Butch,Beard,,,USA,,,True,False,False,1969.0,1.0,10.0
76131,Ralph,Beard,,,USA,,,True,False,False,1949.0,2.0,""
40080,Tanoka,Beard,,,"",,,"","","","","",""
2602,Jerome,Beasley,,,USA,,,False,True,False,2003.0,2.0,33.0
1627736,Malik,Beasley,,,"",,,True,False,False,"","",""
201563,Michael,Beasley,,,USA,,,False,False,False,2008.0,1.0,2.0
76133,Zelmo,Beaty,,,USA,,,False,False,True,1962.0,1.0,3.0
201958,Rodrigue,Beaubois,,,France,,,True,False,False,2009.0,1.0,25.0
1630699,MarJon,Beauchamp,,,,,,,,,,,
2589,Sani,Becirovic,,,"",,,"","","","","",""
76134,Byron,Beck,,,USA,,,False,False,True,1967.0,2.0,15.0
1133,Corey,Beck,,,USA,,,True,False,False,-1.0,-1.0,-1.0
76136,Ernie,Beck,,,USA,,,True,False,False,1953.0,"",""
200575,Romel,Beck,,,"",,,"","","","","",""
76137,Moe,Becker,,,USA,,,True,False,False,-1.0,-1.0,-1.0
76138,William,Bedford,,,USA,,,False,False,True,1986.0,1.0,6.0
1641777,Charles,Bediako,,,,,,,,,,,
1627862,Beau,Beech,,,"",,,"","","","","",""
1641736,Reece,Beekman,,,,,,,,,,,
76139,Hank,Beenders,,,USA,,,False,False,True,-22.0,-22.0,-22.0
56054,Mirza,Begic,,,"",,,"","","","","",""
76140,Ron,Behagen,,,USA,,,False,True,False,1973.0,1.0,7.0
76141,Elmer,Behnke,,,USA,,,False,False,True,1951.0,4.0,37.0
40026,Javier,Beiran,,,"",,,"","","","","",""
201158,Marco,Belinelli,,,Italy,,,True,False,False,2007.0,1.0,18.0
2294,Charlie,Bell,,,USA,,,True,False,False,-22.0,-22.0,-22.0
76142,Dennis,Bell,,,USA,,,False,True,False,1973.0,5.0,83.0
1628395,Jordan,Bell,,,USA,,,False,True,False,2017.0,2.0,38.0
1952,Raja,Bell,,,US Virgin Islands,,,True,False,False,-1.0,-1.0,-1.0
2559,Troy,Bell,,,USA,,,True,False,False,2003.0,1.0,16.0
76143,William,Bell,,,USA,,,True,False,False,-1.0,-1.0,-1.0
203568,Damen,Bell-Holter,,,"",,,"","","","","",""
76144,Walt,Bellamy,,,USA,,,False,False,True,1961.0,1.0,1.0
203155,Oscar,Bellfield,,,"",,,"","","","","",""
1627761,DeAndre',Bembry,,,USA,,,True,True,False,2016.0,1.0,21.0
76145,Irv,Bemoras,,,USA,,,False,True,False,1953.0,"",""
7000,Avi,Ben-Chimol,,,"",,,"","","","","",""
76146,Leon,Benbow,,,USA,,,True,False,False,1974.0,2.0,27.0
1627733,Dragan,Bender,,,Croatia,,,False,True,False,2016.0,1.0,4.0
1886,Jonathan,Bender,,,USA,,,False,True,False,1999.0,1.0,5.0
203968,Jerrelle,Benimon,,,USA,,,"","","",-1.0,-1.0,-1.0
43214,Vitor,Benite,,,"",,,"","","","","",""
104,Benoit,Benjamin,,,USA,,,False,False,True,1985.0,1.0,3.0
1736,Corey,Benjamin,,,USA,,,True,False,False,1998.0,1.0,28.0
203461,Anthony,Bennett,,,Canada,,,False,True,False,2013.0,1.0,1.0
1120,Elmer,Bennett,,,USA,,,True,False,False,1992.0,2.0,38.0
712,Mario,Bennett,,,USA,,,False,True,True,1995.0,1.0,27.0
76151,Mel,Bennett,,,USA,,,False,True,False,-22.0,-22.0,-22.0
76148,Tony,Bennett,,,USA,,,True,False,False,1992.0,2.0,35.0
76152,Winston,Bennett,,,USA,,,True,False,False,1988.0,3.0,64.0
128,David,Benoit,,,USA,,,False,True,False,-1.0,-1.0,-1.0
202728,Keith,Benson,,,USA,,,False,True,True,2011.0,2.0,48.0
76154,Kent,Benson,,,USA,,,False,False,True,1977.0,1.0,1.0
200918,Rod,Benson,,,"",,,"","","","","",""
1627791,Ben,Bentil,,,Ghana,,,False,True,False,2016.0,2.0,51.0
76155,Gene,Berce,,,USA,,,True,False,False,1948.0,"",""
64002,Juan Carlos,Bergel,,,"",,,"","","","","",""
76156,Gary,Bergen,,,USA,,,False,False,True,1956.0,"",""
1642866,Joan,Beringer,,,,,,,,,,,
196294584,Yoav,Berman,,,"",,,"","","","","",""
1631262,Jules,Bernard,,,,,,,,,,,
204310,Davion,Berry,,,"",,,"","","","","",""
1629137,Joel,Berry,,,"",,,"","","","","",""
76157,Ricky,Berry,,,USA,,,False,True,False,1988.0,1.0,18.0
76158,Walter,Berry,,,USA,,,False,True,False,1986.0,1.0,14.0
1629541,Dairis,Bertans,,,Latvia,,,True,False,False,-1.0,-1.0,-1.0
42551,Dairis,Bertans,,,"",,,"","","","","",""
202722,Davis,Bertans,,,Latvia,,,False,True,False,2011.0,2.0,42.0
76159,Del,Beshore,,,USA,,,True,False,False,-22.0,-22.0,-22.0
41214,Nemanja,Besovic,,,"",,,"","","","","",""
1629715,Javon,Bess,,,"",,,"","","","","",""
696,Travis,Best,,,USA,,,True,False,False,1995.0,1.0,23.0
201976,Patrick,Beverley,,,USA,,,True,False,False,2009.0,2.0,42.0
267633,Patrick,Beverley,,,"",,,"","","","","",""
1630180,Saddiq,Bey,,,,,,false,false,false,,,
1630189,Tyler,Bey,,,USA,,,False,True,False,2020.0,2.0,36.0
1630793,Giorgi,Bezhanishvili,,,Georgia,,,False,False,False,-22.0,-22.0,-22.0
204021,Sim,Bhullar,,,Canada,,,False,False,True,-1.0,-1.0,-1.0
76160,Al,Bianchi,,,USA,,,True,False,False,1954.0,2.0,18.0
76161,Hank,Biasatti,,,Canada,,,False,False,False,-22.0,-22.0,-22.0
1629167,Justin,Bibbs,,,"",,,"","","","","",""
76162,Henry,Bibby,,,USA,,,True,False,False,1972.0,4.0,58.0
1710,Mike,Bibby,,,USA,,,True,False,False,1998.0,1.0,2.0
813,Bernie,Bickerstaff,,,"",,,"","","","","",""
76163,Ed,Biedenbach,,,USA,,,True,False,False,1968.0,4.0,45.0
2740,Andris,Biedrins,,,Latvia,,,False,False,True,2004.0,1.0,11.0
76164,Don,Bielke,,,USA,,,False,False,True,1954.0,8.0,67.0
1628448,Kavell,Bigby-Williams,,,"",,,"","","","","",""
76165,Bob,Bigelow,,,USA,,,False,True,False,1975.0,1.0,13.0
196295495,Ellis,Biggar,,,,,,,,,,,
1966938164,Christian,Bihurriet,,,"",,,"","","","","",""
1497,Chauncey,Billups,,,USA,,,True,False,False,1997.0,1.0,3.0
76166,Dave,Bing,,,USA,,,True,False,False,1966.0,1.0,2.0
1631234,Marcus,Bingham Jr.,,,USA,,,"","","",-1.0,-1.0,-1.0
76167,Joe,Binion,,,USA,,,False,True,False,1984.0,3.0,57.0
203920,Khem,Birch,,,Canada,,,False,False,True,-1.0,-1.0,-1.0
1628444,Jabari,Bird,,,USA,,,True,False,False,2017.0,2.0,56.0
76168,Jerry,Bird,,,USA,,,False,True,False,1956.0,"",""
1449,Larry,Bird,,,USA,,,False,True,False,1978.0,1.0,6.0
76170,Otis,Birdsong,,,USA,,,True,False,False,1977.0,1.0,2.0
42541,James,Birsen,,,"",,,"","","","","",""
76171,Gale,Bishop,,,USA,,,False,True,False,-1.0,-1.0,-1.0
1629048,Goga,Bitadze,,,,,,,,,,,
1641931,Onuralp,Bitim,,,Turkey,,,False,True,False,-22.0,-22.0,-22.0
202687,Bismack,Biyombo,,,,,,,,,,,
41004,Milko,Bjelica,,,"",,,"","","","","",""
11505,Nemanja,Bjelica,,,"",,,"","","","","",""
202357,Nemanja,Bjelica,,,Serbia,,,False,True,False,2010.0,2.0,35.0
43302,Nemanja,Bjelica,,,"",,,"","","","","",""
76172,Uwe,Blab,,,USA,,,False,False,True,1985.0,1.0,17.0
1641710,Anthony,Black,,,,,,,,,,,
76173,Charlie,Black,,,USA,,,False,True,False,-1.0,-1.0,-1.0
1641778,Leaky,Black,,,,,,,,,,,
76174,Norman,Black,,,USA,,,True,False,False,-1.0,-1.0,-1.0
204028,Tarik,Black,,,USA,,,False,True,True,-1.0,-1.0,-1.0
76175,Tom,Black,,,USA,,,False,False,True,1964.0,9.0,72.0
76176,Rolando,Blackman,,,USA,,,True,False,False,1981.0,1.0,9.0
1628511,James,Blackmon Jr.,,,"",,,"","","","","",""
2672,Ronald,Blackshear,,,"",,,"","","","","",""
76180,Alex,Blackwell,,,USA,,,False,True,False,-1.0,-1.0,-1.0
76177,Cory,Blackwell,,,USA,,,False,True,False,1984.0,2.0,28.0
1806,James,Blackwell,,,USA,,,True,False,False,-1.0,-1.0,-1.0
76179,Nate,Blackwell,,,USA,,,True,False,False,1987.0,2.0,27.0
201971,DeJuan,Blair,,,USA,,,False,True,True,2009.0,2.0,37.0
974,Joseph,Blair,,,"",,,"","","","","",""
2581,Steve,Blake,,,USA,,,True,False,False,2003.0,2.0,38.0
202392,Marqus,Blakely,,,USA,,,False,True,False,-1.0,-1.0,-1.0
1628469,Antonio,Blakeney,,,USA,,,True,False,False,-1.0,-1.0,-1.0
200807,Will,Blalock,,,USA,,,True,False,False,2006.0,2.0,60.0
200843,LaVell,Blanchard,,,"",,,"","","","","",""
1962937736,Todd,Blanchfield,,,"",,,False,False,False,"","",""
2849,Tony,Bland,,,"",,,"","","","","",""
76182,George,Blaney,,,USA,,,True,False,False,1961.0,4.0,33.0
76183,Lance,Blanks,,,USA,,,True,False,False,1990.0,1.0,26.0
76184,Ricky,Blanton,,,USA,,,False,True,False,1989.0,2.0,46.0
101154,Andray,Blatche,,,USA,,,False,True,True,2005.0,2.0,49.0
302,Mookie,Blaylock,,,USA,,,True,False,False,1989.0,1.0,12.0
1962937156,Oz,Blayzer,,,"",,,False,False,False,"","",""
202339,Eric,Bledsoe,,,USA,,,True,False,False,2010.0,1.0,18.0
1629833,Keljin,Blevins,,,USA,,,True,False,False,2019.0,"",""
76186,Leon,Blevins,,,USA,,,True,False,False,1950.0,7.0,""
76187,John,Block,,,USA,,,False,True,False,1966.0,3.0,27.0
76188,Mike,Bloom,,,USA,,,False,False,True,-1.0,-1.0,-1.0
1628417,Jaron,Blossomgame,,,USA,,,False,True,False,2017.0,2.0,59.0
916,Corie,Blount,,,USA,,,False,True,True,1993.0,1.0,25.0
1548,Mark,Blount,,,USA,,,False,True,True,1997.0,2.0,54.0
203505,Vander,Blue,,,USA,,,True,False,False,-1.0,-1.0,-1.0
1629129,Trevon,Bluiett,,,USA,,,True,True,False,2018.0,"",""
76189,Ray,Blume,,,USA,,,True,False,False,1981.0,2.0,36.0
41632,David,Blumenthal,,,"",,,"","","","","",""
2802,David,Bluthenthal,,,"",,,"","","","","",""
202420,Eric,Boateng,,,"",,,"","","","","",""
1626207,Ryan,Boatright,,,"",,,"","","","","",""
1629594,Bennie,Boatwright,,,USA,,,False,False,False,-22.0,-22.0,-22.0
76190,Nelson,Bobb,,,USA,,,True,False,False,1949.0,3.0,""
2800,Tony,Bobbitt,,,USA,,,True,False,False,-1.0,-1.0,-1.0
76191,Arlen,Bockhorn,,,USA,,,True,False,False,1958.0,3.0,17.0
537,Bodiroga,Bodiroga,,,"",,,"","","","","",""
1631205,Buddy,Boeheim,,,USA,,,False,True,False,-1.0,-1.0,-1.0
76192,Tom,Boerwinkle,,,USA,,,False,False,True,1968.0,1.0,4.0
2586,Keith,Bogans,,,USA,,,True,True,False,2003.0,2.0,43.0
1962937117,Bogdan,Bogdanovic,,,"",,,False,False,False,"","",""
203992,Bogdan,Bogdanovic,,,,,,false,false,false,,,
43306,Bogdan,Bogdanovic,,,"",,,"","","","","",""
1962936107,Bojan,Bogdanovic,,,"",,,"","","","","",""
1962936525,Bojan,Bogdanovic,,,"",,,"","","","","",""
202711,Bojan,Bogdanovic,,,Croatia,,,False,True,False,2011.0,2.0,31.0
42544,Bojan,Bogdanovic,,,"",,,"","","","","",""
177,Muggsy,Bogues,,,USA,,,True,False,False,1987.0,1.0,12.0
101106,Andrew,Bogut,,,Australia,,,False,False,True,2005.0,1.0,1.0
1564,Etdrick,Bohannon,,,USA,,,False,True,False,-1.0,-1.0,-1.0
1629626,Bol,Bol,,,"",,,False,True,False,"","",""
76195,Manute,Bol,,,USA,,,False,False,True,1985.0,2.0,31.0
1628413,Jonah,Bolden,,,Australia,,,False,True,False,2017.0,2.0,36.0
196295068,Jonah,Bolden,,,"",,,False,False,False,"","",""
1629716,Marques,Bolden,,,,,,,,,,,
76196,Bill,Bolger,,,USA,,,False,True,False,1953.0,"",""
1630195,Leandro,Bolmaro,,,Argentina,,,False,True,False,2020.0,1.0,23.0
1627762,Joel,Bolomboy,,,Ukraine,,,False,False,False,2016.0,2.0,52.0
76197,Doug,Bolstorff,,,USA,,,True,False,False,1957.0,8.0,57.0
76203,George H.,Bon Salle,,,USA,,,False,True,False,1957.0,1.0,7.0
1641737,Adem,Bona,,,,,,false,false,false,,,
76198,Phil,Bond,,,USA,,,True,False,False,1977.0,3.0,62.0
1629260,Tim,Bond,,,"",,,"","","","","",""
1603,Walter,Bond,,,USA,,,True,False,False,-1.0,-1.0,-1.0
1629648,Jordan,Bone,,,USA,,,True,False,False,2019.0,2.0,57.0
1121,Dexter,Boney,,,USA,,,True,False,False,-1.0,-1.0,-1.0
1629067,Isaac,Bonga,,,Germany,,,True,False,False,2018.0,2.0,39.0
76201,Ron,Bonham,,,USA,,,False,True,False,1964.0,2.0,16.0
41,Anthony,Bonner,,,USA,,,False,True,False,1990.0,1.0,23.0
2588,Matt,Bonner,,,USA,,,False,True,True,2003.0,2.0,45.0
1626164,Devin,Booker,,,,,,false,false,false,,,
511,Melvin,Booker,,,USA,,,True,False,False,-22.0,-22.0,-22.0
202344,Trevor,Booker,,,USA,,,False,True,False,2010.0,1.0,23.0
200767,Josh,Boone,,,USA,,,False,True,True,2006.0,1.0,23.0
51956,Josh,Boone,,,"",,,False,False,False,"","",""
76204,Ron,Boone,,,USA,,,True,False,False,1968.0,11.0,147.0
1916,Calvin,Booth,,,USA,,,False,False,True,1999.0,2.0,35.0
1522,Keith,Booth,,,USA,,,False,True,False,1997.0,1.0,28.0
1629595,Phil,Booth,,,"",,,"","","","","",""
76206,Bob,Boozer,,,USA,,,False,True,False,1959.0,1.0,1.0
2430,Carlos,Boozer,,,USA,,,False,True,False,2002.0,2.0,34.0
2414,Curtis,Borchardt,,,USA,,,False,False,True,2002.0,1.0,18.0
76207,Jake,Bornheimer,,,USA,,,False,True,False,-1.0,-1.0,-1.0
1953,Lazaro,Borrell,,,Cuba,,,False,True,False,-1.0,-1.0,-1.0
76209,Costic,Borsavage,,,USA,,,False,False,True,1950.0,5.0,""
76210,Vince,Boryla,,,USA,,,False,True,False,-1.0,-1.0,-1.0
2547,Chris,Bosh,,,USA,,,False,True,False,2003.0,1.0,4.0
196294535,Mitar,Bosnjakovic,,,"",,,"","","","","",""
203551,Dee,Bost,,,"",,,"","","","","",""
76211,Jim,Bostic,,,USA,,,False,True,False,1975.0,8.0,139.0
202550,Josh,Bostic,,,"",,,"","","","","",""
76212,Lawrence,Boston,,,USA,,,False,True,False,1978.0,4.0,81.0
1630527,Brandon,Boston Jr.,,,USA,,,True,False,False,2021.0,2.0,51.0
76213,Tom,Boswell,,,USA,,,False,True,False,1975.0,1.0,17.0
1628449,Chris,Boucher,,,,,,false,false,false,,,
1630547,James,Bouknight,,,USA,,,False,False,False,2021.0,1.0,11.0
1641859,Souley,Boum,,,USA,,,False,False,False,-22.0,-22.0,-22.0
2257,Ruben,Boumtje-Boumtje,,,USA,,,False,False,True,2001.0,2.0,49.0
27033,Frederic,Bourdillon,,,"",,,"","","","","",""
267620,Ioannis,Bourousis,,,"",,,"","","","","",""
56038,Ioannis,Bourousis,,,"",,,"","","","","",""
1631123,Jamaree,Bouyea,,,,,,,,,,,
76214,Don,Boven,,,USA,,,False,True,False,1949.0,6.0,""
1630275,Jordan,Bowden,,,USA,,,False,False,False,-22.0,-22.0,-22.0
1898,Cal,Bowdler,,,USA,,,False,True,False,1999.0,1.0,17.0
1477,Bruce,Bowen,,,USA,,,False,True,False,-1.0,-1.0,-1.0
196295486,Kyle,Bowen,,,,,,,,,,,
1763,Ryan,Bowen,,,USA,,,False,True,False,1998.0,2.0,55.0
1628968,Brian,Bowen II,,,USA,,,True,True,False,-1.0,-1.0,-1.0
194,Anthony,Bowie,,,USA,,,True,False,False,1986.0,3.0,66.0
76217,Sam,Bowie,,,USA,,,False,False,True,1984.0,1.0,2.0
200847,Brandon,Bowman,,,"",,,False,False,False,"","",""
1085,Ira,Bowman,,,USA,,,False,True,False,-1.0,-1.0,-1.0
1629065,Ky,Bowman,,,USA,,,True,False,False,-1.0,-1.0,-1.0
76219,Nate,Bowman,,,USA,,,False,False,True,1965.0,1.0,7.0
671,Donnie,Boyce,,,USA,,,True,False,False,1995.0,2.0,42.0
76221,Dennis,Boyd,,,USA,,,True,False,False,1977.0,4.0,72.0
76222,Fred,Boyd,,,USA,,,True,False,False,1972.0,1.0,5.0
76223,Ken,Boyd,,,USA,,,False,True,False,1974.0,9.0,154.0
2651,Jermaine,Boyette,,,"",,,"","","","","",""
1863,Earl,Boykins,,,USA,,,True,False,False,-1.0,-1.0,-1.0
76224,Harry,Boykoff,,,USA,,,False,False,True,-1.0,-1.0,-1.0
76225,Winford,Boynes,,,USA,,,True,False,False,1978.0,1.0,13.0
200841,Cedric,Bozeman,,,USA,,,True,False,False,-1.0,-1.0,-1.0
41209,Petar,Bozic,,,"",,,"","","","","",""
76226,Steve,Bracey,,,USA,,,True,False,False,1972.0,2.0,21.0
202342,Craig,Brackins,,,USA,,,False,True,False,2010.0,1.0,21.0
76227,Gary,Bradds,,,USA,,,False,True,False,1964.0,1.0,3.0
76228,Alex,Bradley,,,USA,,,False,True,False,1981.0,4.0,86.0
76229,Alonzo,Bradley,,,USA,,,False,True,False,1977.0,2.0,29.0
202340,Avery,Bradley,,,USA,,,True,False,False,2010.0,1.0,19.0
76233,Bill,Bradley,,,USA,,,False,True,False,1965.0,"",""
76230,Charles,Bradley,,,USA,,,True,False,False,1981.0,1.0,23.0
76231,Dudley,Bradley,,,USA,,,True,False,False,1979.0,1.0,13.0
76232,Joe,Bradley,,,USA,,,True,False,False,-1.0,-1.0,-1.0
2214,Michael,Bradley,,,USA,,,False,True,False,2001.0,1.0,17.0
762,Shawn,Bradley,,,USA,,,False,False,True,1993.0,1.0,2.0
1628396,Tony,Bradley,,,,,,,,,,,
1630817,Pedro,Bradshaw,,,,,,,,,,,
1361,Mark,Bradtke,,,Australia,,,False,False,True,-1.0,-1.0,-1.0
1966938142,Guilherme,Braga,,,"",,,"","","","","",""
66,Marques,Bragg,,,USA,,,False,True,False,-1.0,-1.0,-1.0
1765,Torraye,Braggs,,,USA,,,False,True,False,1998.0,2.0,57.0
1920,A.J.,Bramlett,,,USA,,,False,False,True,1999.0,2.0,39.0
76237,Adrian,Branch,,,USA,,,False,True,False,1985.0,2.0,46.0
1882,Elton,Brand,,,USA,,,False,True,False,1999.0,1.0,1.0
196294615,Caio,Brandao,,,"",,,"","","","","",""
210,Terrell,Brandon,,,USA,,,True,False,False,1991.0,1.0,11.0
64038,Angus,Brandt,,,"",,,"","","","","",""
1631103,Malaki,Branham,,,,,,,,,,,
76238,Bob,Brannum,,,USA,,,False,True,False,-1.0,-1.0,-1.0
76239,Brad,Branson,,,USA,,,False,True,False,1980.0,2.0,45.0
76240,Jesse,Branson,,,USA,,,False,True,False,1965.0,2.0,13.0
1629714,Jarrell,Brantley,,,USA,,,False,True,False,2019.0,2.0,50.0
76241,Jim,Brasco,,,USA,,,True,False,False,1952.0,"",""
101240,Kevin,Braswell,,,"",,,"","","","","",""
76242,Mike,Bratz,,,USA,,,True,False,False,1977.0,3.0,66.0
76243,Carl,Braun,,,USA,,,True,False,False,-1.0,-1.0,-1.0
1631128,Christian,Braun,,,,,,false,false,false,,,
1628579,Taylor,Braun,,,"",,,"","","","","",""
1629649,Ignas,Brazdeikis,,,Canada,,,False,True,False,2019.0,2.0,47.0
1642886,Koby,Brea,,,,,,,,,,,
160,Tim,Breaux,,,USA,,,False,True,False,-1.0,-1.0,-1.0
2452,J.R.,Bremer,,,USA,,,True,False,False,-1.0,-1.0,-1.0
76245,Pete,Brennan,,,USA,,,False,True,False,1958.0,1.0,4.0
76246,Tom,Brennan,,,USA,,,False,True,False,-22.0,-22.0,-22.0
196295094,Nicolas,Bretzel,,,"",,,"","","","","",""
76247,Randy,Breuer,,,USA,,,False,False,True,1983.0,1.0,18.0
201147,Corey,Brewer,,,USA,,,True,True,False,2007.0,1.0,7.0
266266,Corey,Brewer,,,"",,,"","","","","",""
2249,Jamison,Brewer,,,USA,,,True,False,False,2001.0,2.0,40.0
76248,Jim,Brewer,,,USA,,,False,True,False,1973.0,1.0,2.0
76249,Ron,Brewer,,,USA,,,True,False,False,1978.0,1.0,7.0
200758,Ronnie,Brewer,,,USA,,,False,True,False,2006.0,1.0,14.0
2056,Primoz,Brezec,,,Slovenia,,,False,False,True,2000.0,1.0,27.0
76250,Frank,Brian,,,USA,,,True,False,False,-1.0,-1.0,-1.0
783,Frank,Brickowski,,,USA,,,False,True,False,1981.0,3.0,57.0
76252,Junior,Bridgeman,,,USA,,,False,True,False,1975.0,1.0,8.0
76253,Bill,Bridges,,,USA,,,False,True,False,1961.0,3.0,32.0
1641779,Jalen,Bridges,,,,,,,,,,,
1628969,Mikal,Bridges,,,,,,false,false,false,,,
1628970,Miles,Bridges,,,,,,false,false,false,,,
76254,Al,Brightman,,,USA,,,False,True,False,-1.0,-1.0,-1.0
1628578,Amida,Brimah,,,USA,,,False,False,True,-1.0,-1.0,-1.0
1962937826,Amida,Brimah,,,"",,,"","","","","",""
76255,Audley,Brindley,,,USA,,,False,True,False,-1.0,-1.0,-1.0
1628515,Isaiah,Briscoe,,,USA,,,True,False,False,-1.0,-1.0,-1.0
76256,John,Brisker,,,USA,,,False,True,False,-1.0,-1.0,-1.0
1629052,Oshae,Brissett,,,Canada,,,True,True,False,-1.0,-1.0,-1.0
76257,Allan,Bristow,,,USA,,,False,True,False,1973.0,2.0,21.0
76258,Tyrone,Britt,,,USA,,,True,False,False,-1.0,-1.0,-1.0
76259,Wayman,Britt,,,USA,,,True,False,False,1976.0,4.0,60.0
76260,Mike,Brittain,,,USA,,,False,False,True,1985.0,2.0,29.0
76261,David,Britton,,,USA,,,True,False,False,1980.0,3.0,57.0
202410,Evan,Brock,,,"",,,"","","","","",""
1631167,Izaiah,Brockington,,,USA,,,False,False,False,-22.0,-22.0,-22.0
201972,Jon,Brockman,,,USA,,,False,True,False,2009.0,2.0,38.0
1629151,Ryan,Broekhoff,,,Australia,,,True,True,False,-1.0,-1.0,-1.0
76262,Jim,Brogan,,,USA,,,True,False,False,-1.0,-1.0,-1.0
1627763,Malcolm,Brogdon,,,,,,,,,,,
76263,Gary,Brokaw,,,USA,,,True,False,False,1974.0,1.0,18.0
76264,Price,Brookfield,,,USA,,,False,True,False,-1.0,-1.0,-1.0
201166,Aaron,Brooks,,,USA,,,True,False,False,2007.0,1.0,26.0
1629717,Armoni,Brooks,,,USA,,,True,False,False,2019.0,"",""
1628415,Dillon,Brooks,,,,,,false,false,false,,,
1631365,Garrison,Brooks,,,,,,,,,,,
76265,Kevin,Brooks,,,USA,,,False,True,False,1991.0,1.0,18.0
202705,MarShon,Brooks,,,USA,,,True,False,False,2011.0,1.0,25.0
76266,Michael,Brooks,,,USA,,,False,True,False,1980.0,1.0,9.0
418,Scott,Brooks,,,USA,,,True,False,False,-1.0,-1.0,-1.0
1631232,Keion,Brooks Jr.,,,USA,,,False,False,False,-22.0,-22.0,-22.0
1641780,Johni,Broome,,,,,,,,,,,
201005,Andre,Brown,,,"",,,"","","","","",""
2810,Andre,Brown,,,USA,,,False,False,False,-22.0,-22.0,-22.0
1626148,Anthony,Brown,,,USA,,,True,True,False,2015.0,2.0,34.0
76284,Bob,Brown,,,USA,,,False,False,False,-22.0,-22.0,-22.0
201628,Bobby,Brown,,,USA,,,True,False,False,-1.0,-1.0,-1.0
56061,Bobby,Brown,,,"",,,"","","","","",""
1628971,Bruce,Brown,,,,,,,,,,,
1629596,Bryce,Brown,,,USA,,,False,False,False,-22.0,-22.0,-22.0
203185,Carlon,Brown,,,"",,,"","","","","",""
1630602,Chaundee,Brown,,,USA,,,False,True,False,-1.0,-1.0,-1.0
359,Chucky,Brown,,,USA,,,False,True,False,1989.0,2.0,43.0
2245,Damone,Brown,,,USA,,,False,False,False,2001.0,2.0,36.0
1642468,Darius,Brown,,,,,,,,,,,
76270,Darrell,Brown,,,USA,,,False,True,False,1948.0,"",""
200793,Dee,Brown,,,USA,,,True,False,False,2006.0,2.0,46.0
244,Dee,Brown,,,USA,,,True,False,False,1990.0,1.0,19.0
200787,Denham,Brown,,,"",,,"","","","","",""
201974,Derrick,Brown,,,USA,,,False,True,False,2009.0,2.0,40.0
2484,Devin,Brown,,,USA,,,True,False,False,-1.0,-1.0,-1.0
200857,Elton,Brown,,,"",,,"","","","","",""
2081,Ernest,Brown,,,USA,,,False,False,True,2000.0,2.0,52.0
76272,Fred,Brown,,,USA,,,True,False,False,1971.0,1.0,6.0
1631122,Gabe,Brown,,,USA,,,"","","",-1.0,-1.0,-1.0
76273,George,Brown,,,USA,,,False,True,False,1957.0,4.0,27.0
1871,Gerald,Brown,,,USA,,,True,False,False,-1.0,-1.0,-1.0
202904,Gilbert,Brown,,,"",,,"","","","","",""
76275,Harold,Brown,,,USA,,,True,False,False,-1.0,-1.0,-1.0
203913,Jabari,Brown,,,USA,,,True,False,False,2014.0,"",""
1627759,Jaylen,Brown,,,,,,false,false,false,,,
196295492,John,Brown,,,,,,false,false,false,,,
76276,John,Brown,,,USA,,,False,True,False,1973.0,1.0,10.0
2208,Kedrick,Brown,,,USA,,,False,False,False,2001.0,1.0,11.0
1631112,Kendall,Brown,,,,,,,,,,,
1641738,Kobe,Brown,,,,,,,,,,,
2198,Kwame,Brown,,,USA,,,False,False,True,2001.0,1.0,1.0
76278,Leon,Brown,,,USA,,,False,True,False,-1.0,-1.0,-1.0
76279,Lewis,Brown,,,USA,,,False,False,True,1977.0,4.0,69.0
203485,Lorenzo,Brown,,,USA,,,True,False,False,2013.0,2.0,52.0
992,Marcus,Brown,,,USA,,,"","","",1996.0,2.0,46.0
203900,Markel,Brown,,,USA,,,True,False,False,2014.0,2.0,44.0
1479,Mike,Brown,,,USA,,,False,True,True,1985.0,3.0,69.0
1629650,Moses,Brown,,,,,,,,,,,
76277,Myron,Brown,,,USA,,,False,True,False,1991.0,2.0,34.0
136,P.J.,Brown,,,USA,,,False,True,True,1992.0,2.0,29.0
753,Randy,Brown,,,USA,,,True,False,False,1991.0,2.0,31.0
76282,Raymond,Brown,,,USA,,,False,True,False,-1.0,-1.0,-1.0
76283,Rickey,Brown,,,USA,,,False,False,True,1980.0,1.0,13.0
76286,Roger,Brown,,,USA,,,False,False,True,1971.0,4.0,64.0
200769,Shannon,Brown,,,USA,,,True,False,False,2006.0,1.0,25.0
42563,Sherwood,Brown,,,"",,,"","","","","",""
76285,Stan,Brown,,,USA,,,False,True,False,-1.0,-1.0,-1.0
1628425,Sterling,Brown,,,USA,,,True,True,False,2017.0,2.0,46.0
2357,Tierre,Brown,,,USA,,,True,False,False,-1.0,-1.0,-1.0
76268,Tony,Brown,,,USA,,,False,True,False,1982.0,4.0,82.0
1630535,Greg,Brown III,,,USA,,,False,True,False,2021.0,2.0,43.0
1629956,Barry,Brown Jr.,,,"",,,"","","","","",""
1629718,Charlie,Brown Jr.,,,,,,,,,,,
1628972,Troy,Brown Jr.,,,USA,,,True,True,False,2018.0,1.0,15.0
76287,Jim,Browne,,,USA,,,False,False,True,-1.0,-1.0,-1.0
27020,Shaun,Bruce,,,"",,,"","","","","",""
